index,County,Precinct,Registered Voters,Jason Shaw (I) (Rep)_Election Day Votes,Jason Shaw (I) (Rep)_Advanced Voting Votes,Jason Shaw (I) (Rep)_Absentee by Mail Votes,Jason Shaw (I) (Rep)_Provisional Votes,Jason Shaw (I) (Rep)_Choice Total,Robert G. Bryant (Dem)_Election Day Votes,Robert G. Bryant (Dem)_Advanced Voting Votes,Robert G. Bryant (Dem)_Absentee by Mail Votes,Robert G. Bryant (Dem)_Provisional Votes,Robert G. Bryant (Dem)_Choice Total,Elizabeth Melton (Lib)_Election Day Votes,Elizabeth Melton (Lib)_Advanced Voting Votes,Elizabeth Melton (Lib)_Absentee by Mail Votes,Elizabeth Melton (Lib)_Provisional Votes,Elizabeth Melton (Lib)_Choice Total,Total,
277,Fulton,RW09,4450,272,1408,704,2,2386,56,644,613,1,1314,34,67,48,0,149,3849,
278,Fulton,RW09A,1892,128,644,76,6,854,27,291,63,1,382,12,36,4,0,52,1288,
279,Fulton,RW10,3653,172,1111,439,5,1727,35,569,429,5,1038,36,74,38,2,150,2915,
280,Fulton,RW11A,2865,131,571,245,5,952,96,503,371,4,974,22,53,22,1,98,2024,
281,Fulton,RW12,3899,292,1123,550,3,1968,68,678,688,1,1435,20,59,45,0,124,3527,
282,Fulton,RW12A,2458,134,638,76,4,852,60,428,99,2,589,15,55,12,0,82,1523,
283,Fulton,RW13,3764,221,905,296,4,1426,108,811,415,3,1337,25,78,39,2,144,2907,
284,Fulton,RW16,2101,117,599,197,3,916,43,405,232,2,682,8,36,16,1,61,1659,
285,Fulton,RW17,3100,139,479,143,1,762,140,715,358,2,1215,30,71,23,3,127,2104,
286,Fulton,RW19,2147,117,689,213,1,1020,30,356,233,0,619,22,44,19,1,86,1725,
287,Fulton,RW20,2701,78,769,244,5,1096,35,613,302,2,952,12,56,23,0,91,2139,
288,Fulton,RW21,3362,83,1069,326,13,1491,63,594,330,8,995,16,64,25,1,106,2592,
289,Fulton,RW22A,4788,136,757,252,8,1153,175,1173,448,8,1804,25,100,25,1,151,3108,
290,Fulton,SC01A,41,0,3,0,0,3,2,37,6,0,45,0,3,1,0,4,52,
291,Fulton,SC01B,2088,11,29,7,3,50,109,1096,289,14,1508,9,24,11,1,45,1603,
292,Fulton,SC01C,2249,5,32,19,2,58,78,1023,450,8,1559,4,20,4,0,28,1645,
293,Fulton,SC02,1426,1,25,9,0,35,40,700,260,3,1003,1,14,4,0,19,1057,
294,Fulton,SC04,1080,53,102,44,1,200,57,305,134,4,500,7,17,2,2,28,728,
295,Fulton,SC05A,721,2,5,4,0,11,52,304,85,5,446,2,12,1,0,15,472,
296,Fulton,SC05B,3646,13,51,27,0,91,169,1717,475,6,2367,8,35,15,1,59,2517,
297,Fulton,SC05D,2808,10,46,15,0,71,178,1265,351,2,1796,5,18,9,0,32,1899,
298,Fulton,SC05E,688,7,33,32,0,72,35,239,111,3,388,4,9,4,0,17,477,
299,Fulton,SC07A,4506,39,216,98,1,354,210,1730,988,9,2937,18,51,23,1,93,3384,
300,Fulton,SC07C,41,0,0,2,0,2,1,8,1,0,10,0,1,0,0,1,13,
301,Fulton,SC07D,2038,14,31,8,0,53,119,820,83,3,1025,8,24,2,1,35,1113,
302,Fulton,SC08B,4096,22,42,31,1,96,240,1462,625,14,2341,25,57,13,0,95,2532,
303,Fulton,SC08C,91,0,0,0,0,0,6,46,17,0,69,0,0,0,0,0,69,
304,Fulton,SC08D,605,2,4,2,0,8,35,221,78,0,334,2,8,1,0,11,353,
305,Fulton,SC08E,724,1,6,2,0,9,54,285,63,2,404,3,16,0,2,21,434,
306,Fulton,SC08F,793,4,8,1,0,13,36,272,95,0,403,4,9,4,1,18,434,
307,Fulton,SC08G,14,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,
308,Fulton,SC08H,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
309,Fulton,SC09A,1865,4,23,10,0,37,167,497,222,10,896,13,21,6,1,41,974,
310,Fulton,SC09B,1920,12,23,14,0,49,112,690,352,2,1156,7,20,7,0,34,1239,
311,Fulton,SC09C,1852,12,24,10,1,47,162,510,284,1,957,16,13,5,0,34,1038,
312,Fulton,SC10,1912,7,14,7,1,29,146,402,180,7,735,9,15,6,1,31,795,
313,Fulton,SC11A,1656,9,21,9,1,40,137,509,253,23,922,4,19,7,0,30,992,
314,Fulton,SC11B,1691,12,22,10,0,44,100,508,302,6,916,4,18,9,0,31,991,
315,Fulton,SC13,2895,18,65,20,0,103,149,1284,404,4,1841,11,40,13,2,66,2010,
316,Fulton,SC14A,1030,2,15,2,0,19,63,306,99,0,468,4,9,3,0,16,503,
317,Fulton,SC15,4522,20,93,56,0,169,246,1907,787,6,2946,20,64,17,0,101,3216,
318,Fulton,SC15A,2482,10,26,5,0,41,127,1270,103,0,1500,2,25,4,0,31,1572,
319,Fulton,SC16A,5175,20,51,15,0,86,264,2384,860,0,3508,14,54,17,0,85,3679,
320,Fulton,SC17A,60,0,0,2,0,2,1,30,8,0,39,0,2,1,0,3,44,
321,Fulton,SC17B,10,0,1,0,0,1,0,1,0,3,4,0,0,0,0,0,5,
322,Fulton,SC17C,1293,9,22,4,0,35,63,471,184,0,718,5,15,7,0,27,780,
323,Fulton,SC18A,570,3,12,2,0,17,39,210,119,0,368,1,4,1,0,6,391,
324,Fulton,SC18B,915,1,14,6,0,21,37,442,158,0,637,3,13,2,0,18,676,
325,Fulton,SC18C,2100,7,43,16,0,66,69,975,416,0,1460,5,16,1,0,22,1548,
326,Fulton,SC19A,213,2,1,4,0,7,3,88,43,1,135,1,0,0,0,1,143,
327,Fulton,SC19B,1628,4,16,15,0,35,131,412,209,8,760,8,17,1,1,27,822,
328,Fulton,SC20,2562,7,49,7,3,66,101,1422,360,22,1905,4,31,5,3,43,2014,
329,Fulton,SC211,1828,7,35,13,0,55,97,802,289,0,1188,4,13,8,0,25,1268,
330,Fulton,SC212,4244,14,78,44,2,138,245,1642,585,10,2482,15,60,13,0,88,2708,
331,Fulton,SC23A,3854,27,27,17,0,71,311,1092,622,10,2035,14,30,15,1,60,2166,
332,Fulton,SC23B,558,3,7,11,0,21,51,158,106,2,317,2,7,2,0,11,349,
333,Fulton,SC23C,2606,13,31,10,0,54,196,846,389,2,1433,11,21,8,0,40,1527,
334,Fulton,SC27,2361,9,23,16,0,48,139,700,454,0,1293,10,19,11,0,40,1381,
335,Fulton,SC29A,3154,17,42,14,0,73,253,895,532,8,1688,12,34,12,1,59,1820,
336,Fulton,SC30A,157,1,1,1,0,3,3,45,57,7,112,1,0,0,2,3,118,
337,Fulton,SC30B,1110,5,12,5,0,22,55,341,145,0,541,2,16,7,0,25,588,
338,Fulton,SS01,4846,236,1373,574,1,2184,49,782,658,3,1492,18,64,41,1,124,3800,
339,Fulton,SS02A,1206,31,224,105,1,361,25,287,180,4,496,8,24,12,0,44,901,
340,Fulton,SS02B,1318,30,149,57,2,238,40,385,167,4,596,7,30,18,0,55,889,
341,Fulton,SS03,1577,74,333,111,3,521,31,379,220,1,631,14,31,10,0,55,1207,
342,Fulton,SS04,3763,142,542,236,8,928,114,955,517,12,1598,30,70,31,2,133,2659,
343,Fulton,SS05,1853,95,472,202,3,772,25,408,279,1,713,13,38,15,0,66,1551,
344,Fulton,SS06,1667,56,429,176,27,688,21,328,242,32,623,10,36,18,4,68,1379,
345,Fulton,SS07A,1254,31,289,196,1,517,12,255,152,0,419,5,9,17,0,31,967,
346,Fulton,SS07B,793,23,133,69,0,225,30,180,101,1,312,1,14,7,0,22,559,
347,Fulton,SS07C,809,15,139,83,5,242,13,98,131,11,253,5,9,7,1,22,517,
348,Fulton,SS08A,1891,85,228,69,8,390,90,538,192,7,827,12,29,15,1,57,1274,
349,Fulton,SS08B,696,18,173,82,0,273,12,135,104,0,251,2,12,6,0,20,544,
350,Fulton,SS08C,716,23,95,42,0,160,13,183,114,0,310,3,9,4,0,16,486,
351,Fulton,SS08D,1555,44,212,87,0,343,56,379,198,0,633,5,24,12,0,41,1017,
352,Fulton,SS09A,3193,170,826,436,0,1432,44,526,475,0,1045,18,37,28,0,83,2560,
353,Fulton,SS09B,3611,127,1027,423,4,1581,43,671,510,1,1225,6,53,27,0,86,2892,
354,Fulton,SS11A,4026,144,597,276,3,1020,180,943,449,9,1581,27,70,26,0,123,2724,
355,Fulton,SS11B,1412,34,161,48,0,243,80,330,181,1,592,6,26,10,0,42,877,
356,Fulton,SS11C,361,5,23,6,0,34,27,100,22,1,150,0,6,4,0,10,194,
357,Fulton,SS11D,397,21,100,39,0,160,5,81,58,0,144,1,8,3,0,12,316,
358,Fulton,SS12,2897,122,630,330,4,1086,56,601,383,6,1046,18,34,24,1,77,2209,
359,Fulton,SS13A,2103,85,459,150,1,695,69,425,224,3,721,10,37,23,0,70,1486,
360,Fulton,SS13B,1278,44,294,61,0,399,44,310,119,1,474,7,16,11,0,34,907,
361,Fulton,SS14,1412,86,497,166,1,750,7,221,147,0,375,7,15,9,0,31,1156,
362,Fulton,SS15A,2756,60,137,40,1,238,191,728,251,4,1174,23,42,13,1,79,1491,
363,Fulton,SS15B,1730,87,201,68,0,356,105,409,166,2,682,22,36,12,0,70,1108,
364,Fulton,SS16,2116,94,585,259,3,941,25,357,326,1,709,7,39,20,1,67,1717,
365,Fulton,SS17,3686,191,779,336,6,1312,124,703,434,8,1269,22,50,26,1,99,2680,
366,Fulton,SS18A,657,40,162,71,0,273,9,136,105,0,250,3,7,4,0,14,537,
367,Fulton,SS18B,241,14,59,19,1,93,2,48,41,0,91,0,2,4,1,7,191,
368,Fulton,SS19A,3299,58,351,111,6,526,126,889,350,8,1373,27,65,18,0,110,2009,
369,Fulton,SS19B,2342,49,290,109,33,481,80,665,270,61,1076,10,52,14,9,85,1642,
370,Fulton,SS20,2404,61,299,113,4,477,119,535,293,7,954,12,35,19,1,67,1498,
371,Fulton,SS22,2834,99,376,225,0,700,104,495,345,2,946,13,40,24,1,78,1724,
372,Fulton,SS26,3824,47,244,80,4,375,205,1097,337,9,1648,23,79,28,5,135,2158,
373,Fulton,SS29A,2842,129,450,222,5,806,71,685,368,2,1126,21,59,16,0,96,2028,
374,Fulton,SS31,1703,47,337,145,0,529,38,391,247,0,676,10,32,16,0,58,1263,
375,Fulton,UC01A,4234,18,58,19,0,95,301,1153,337,12,1803,22,44,4,0,70,1968,
376,Fulton,UC01B,428,2,5,0,2,9,35,130,29,3,197,2,8,1,1,12,218,
377,Fulton,UC01D,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
378,Fulton,UC01E,512,2,10,5,0,17,38,258,69,0,365,3,4,0,0,7,389,
379,Fulton,UC02A,5609,22,76,40,1,139,292,2089,1133,16,3530,24,65,20,1,110,3779,
380,Fulton,UC02B,32,0,4,0,0,4,2,9,2,0,13,1,1,0,0,2,19,
381,Fulton,UC02C,3614,15,76,15,0,106,125,1167,124,14,1430,13,35,4,1,53,1589,
382,Fulton,UC031,2745,22,90,121,3,236,144,617,396,24,1181,7,18,19,1,45,1462,
383,Fulton,UC032,393,6,14,17,0,37,18,122,75,1,216,1,10,0,0,11,264,
