county,precinct_id,precinct_name,SHAPE_idx,PART_idx,RES_idx
Heard,Southwest,Southwest,1860.0,1950.0,1883.0
Heard,EG,Enon Grove,1863.0,1949.0,1880.0
Heard,Centralhatchee,Centralhatchee,1861.0,1953.0,1878.0
Heard,C-C,Cooksville - Corinth,1862.0,1955.0,1879.0
Heard,Ephesus,Ephesus,1864.0,1954.0,1881.0
Henry,88888,Absentee (domestic),,1957.0,
Henry,295,,,1956.0,
Henry,42,Cotton Indian,1867.0,1979.0,1357.0
Henry,29,Lowes,1873.0,1963.0,1345.0
Henry,33,Red Oak,1878.0,2000.0,1349.0
Henry,34,Wesley Lakes,1885.0,1999.0,1350.0
Henry,35,Mcdonough,1877.0,1966.0,1351.0
Henry,37,East Lake,1876.0,1996.0,1353.0
Henry,41,Stagecoach,1896.0,1968.0,1356.0
Henry,28,Westside,1881.0,1980.0,1344.0
Henry,30,South Hampton,1871.0,1993.0,1346.0
Henry,38,Hickory Flat,1900.0,1994.0,1354.0
Henry,12a,,,1967.0,
Henry,Ss09b,,,1985.0,
Henry,39,Stockbridge East-West,1893.0,1992.0,1355.0
Henry,31,North Hampton,1866.0,1989.0,1347.0
Henry,36,Mcmullen,1888.0,1995.0,1352.0
Henry,32,Mount Carmel,1883.0,1998.0,1348.0
Henry,60,Lake Haven,1884.0,1988.0,1375.0
Henry,43,Pleasant Grove,1894.0,1975.0,1358.0
Henry,61,Mcdonough Central,1880.0,1984.0,1376.0
Henry,62,Timberridge,1895.0,1983.0,1377.0
Henry,59,Grove Park,1870.0,1982.0,1374.0
Henry,58,Mt. Bethel,1874.0,1981.0,1373.0
Henry,57,Dutchtown,1890.0,1991.0,1372.0
Henry,56,Lighthouse,1898.0,1990.0,1371.0
Henry,99999,Absentee (outside US),,1986.0,
Henry,55,Kelleytown,1889.0,1958.0,1370.0
Henry,54,Stockbridge Central,1869.0,1978.0,1369.0
Henry,53,Flippen,1901.0,1965.0,1368.0
Henry,52,Lake Dow,1872.0,1974.0,1367.0
Henry,50,Pates Creek,1875.0,1987.0,1365.0
Henry,Gb,Gb,,1997.0,
Henry,Le,Le,,1961.0,
Henry,Lj3,,,1964.0,
Henry,51,Oakland,1865.0,1959.0,1366.0
Henry,44,Austin Road,1886.0,1976.0,1359.0
Henry,46,Shakerag,1899.0,1973.0,1361.0
Henry,45,Swan Lake,1892.0,1962.0,1360.0
Henry,49,Shiloh,1897.0,1969.0,1364.0
Henry,25,Locust Grove,1868.0,1971.0,1341.0
Henry,48,Unity Grove,1882.0,1970.0,1363.0
Henry,47,Ellenwood,1891.0,1972.0,1362.0
Henry,26,Tussahaw,1879.0,1977.0,1342.0
Henry,27,Sandy Ridge,1887.0,1960.0,1343.0
Houston,Annx,Annx,1902.0,2018.0,1322.0
Houston,Hefs,Hefs,1905.0,2010.0,1329.0
Houston,Nses,Nses,1909.0,2013.0,1332.0
Houston,Recr,Recr,1913.0,2002.0,1333.0
Houston,Bms,Bms,1910.0,2016.0,1323.0
Houston,88888,Absentee (domestic),,2017.0,
Houston,Hhpc,Hhpc,1917.0,2008.0,1330.0
Houston,Hctc,Hctc,1911.0,2014.0,1328.0
Houston,Hafs,Hafs,1904.0,2011.0,1327.0
Houston,99999,Absentee (outside US),,2004.0,
Houston,Rozr,Rozr,1906.0,2019.0,1334.0
Houston,Mcms,Mcms,1916.0,2006.0,1331.0
Houston,Twpk,Twpk,1912.0,2015.0,1336.0
Houston,Cent,Cent,1903.0,2005.0,1324.0
Houston,Fmms,Fmms,1914.0,2001.0,1326.0
Houston,Cgtc,Cgtc,1908.0,2012.0,1325.0
Houston,Tms,Tms,1915.0,2009.0,1335.0
Houston,Vhs,Vhs,1907.0,2007.0,1337.0
Houston,5,,,2003.0,
Irwin,88888,Absentee (domestic),,2023.0,
Irwin,901,Irwinville,1918.0,2024.0,1283.0
Irwin,1529,Ocilla,1919.0,2021.0,1284.0
Irwin,99999,Absentee (outside US),,2020.0,
Irwin,Holt,Holt,1920.0,2022.0,1285.0
Jackson,1000,Central Jackson,1921.0,2028.0,2652.0
Jackson,2000,North Jackson,1924.0,2027.0,2653.0
Jackson,3000,West Jackson,1923.0,2029.0,2654.0
Jackson,88888,Absentee (domestic),,2025.0,
Jackson,4000,South Jackson,1922.0,2026.0,2655.0
Jasper,295,Monticello,1926.0,2031.0,2228.0
Jasper,88888,Absentee (domestic),,2032.0,
Jasper,296,Martin & Burney,1925.0,2030.0,2229.0
Jasper,290,Wyatt,1927.0,2033.0,2227.0
Jeff Davis,501,Ocmulgee 1,1931.0,2042.0,721.0
Jeff Davis,502,Ocmulgee 2,1930.0,2034.0,722.0
Jeff Davis,402,Whitehead 2,1929.0,2041.0,720.0
Jeff Davis,401,Whitehead 1,1928.0,2035.0,719.0
Jeff Davis,302,Blackburn 2,1934.0,2039.0,718.0
Jeff Davis,301,Blackburn 1,1935.0,2037.0,717.0
Jeff Davis,202,Altamaha 2,1933.0,2038.0,716.0
Jeff Davis,201,Altamaha 1,1936.0,2036.0,715.0
Jeff Davis,100,Hazlehurst,1932.0,2040.0,714.0
Jefferson,76,Stapleton Crossroads,1937.0,2044.0,1084.0
Jefferson,1593,Avera,1941.0,2043.0,1091.0
Jefferson,88888,Absentee (domestic),,2052.0,
Jefferson,83,Wadley,1938.0,2046.0,1088.0
Jefferson,1460,Stapleton,1942.0,2051.0,1090.0
Jefferson,77,Matthews,1943.0,2050.0,1085.0
Jefferson,85,Bartow,1940.0,2048.0,1089.0
Jefferson,82,Louisville,1939.0,2047.0,1087.0
Jefferson,99999,Absentee (outside US),,2049.0,
Jefferson,81,Wrens,1944.0,2045.0,1086.0
Jenkins,2,Court House,1949.0,2056.0,2027.0
Jenkins,88888,Absentee (domestic),,2053.0,
Jenkins,4,Senior Citizens Center,1945.0,2057.0,2029.0
Jenkins,5,Four Points,1948.0,2055.0,2030.0
Jenkins,1,Jenkins Co Prim/elem,1946.0,2058.0,
Jenkins,99999,Absentee (outside US),,2054.0,
Jenkins,3,Perkins,1947.0,2059.0,2028.0
Jenkins,PS,Primary School,,,2026.0
Johnson,Bray,Bray,1950.0,2061.0,2093.0
Johnson,55,,1951.0,2060.0,2094.0
Johnson,1266,Smith,1953.0,2063.0,2092.0
Johnson,1201,Wrightsville,1952.0,2062.0,2091.0
Jones,1,,1958.0,2070.0,41.0
Jones,4,Davidson,1954.0,2071.0,46.0
Jones,9,Finney,1957.0,2064.0,50.0
Jones,10,Hawkins,1961.0,2073.0,42.0
Jones,3,Roberts,1962.0,2066.0,45.0
Jones,8,Sanders,1956.0,2072.0,49.0
Jones,5,,1955.0,2069.0,47.0
Jones,2,Clinton,1963.0,2068.0,44.0
Jones,11,Ethridge,1960.0,2067.0,43.0
Jones,6,Barron,1959.0,2065.0,48.0
Lamar,88888,Absentee (domestic),,2080.0,
Lamar,1713,L C S C,1965.0,2074.0,1290.0
Lamar,1712C,Redbone,1967.0,2076.0,1289.0
Lamar,1712B,Senior Citizen Bldg,1968.0,2078.0,1288.0
Lamar,1712A,Chappell Mill V. Fd,1966.0,2079.0,1287.0
Lamar,1714,Milner,1964.0,2075.0,1291.0
Lamar,1711,Barnesville Fbc,1969.0,2077.0,1286.0
Lanier,88888,Absentee (domestic),,2082.0,
Lanier,1,Lakeland,1970.0,2081.0,1473.0
Laurens,4,Calhoun Park,1986.0,2089.0,912.0
Laurens,12,Dudley,1985.0,2094.0,918.0
Laurens,5,Fire Dept Sta #5,1972.0,2100.0,913.0
Laurens,13,Hampton Mill,1977.0,2083.0,919.0
Laurens,15,Minter,1978.0,2088.0,921.0
Laurens,10,Cadwell,1971.0,2090.0,916.0
Laurens,22,Lcfs #10 (valambrosia),1982.0,2091.0,926.0
Laurens,21,Smith,1973.0,2092.0,925.0
Laurens,3,Family Life Center,1984.0,2093.0,
Laurens,Fbc-Flc,Fbc-Flc,,,911.0
Laurens,7,Buckeye,1979.0,2084.0,914.0
Laurens,14,Harvard,1974.0,2096.0,920.0
Laurens,#18,W T Adams Fire Sta #18,1980.0,2098.0,923.0
Laurens,16,Rural Fire Sta #17,1976.0,2086.0,922.0
Laurens,88888,Absentee (domestic),,2095.0,
Laurens,99999,Absentee (outside US),,2087.0,
Laurens,19,Reedy Springs,1975.0,2099.0,924.0
Laurens,8,Burch,1981.0,2097.0,915.0
Laurens,11,Brewton,1983.0,2085.0,917.0
Lee,9,Century Fire Station,1993.0,2109.0,834.0
Lee,#4,#4 Leesburg,1991.0,2103.0,829.0
Lee,FRB,Flint Reformed Baptist,,,833.0
Lee,#6,#6 First Baptist,1995.0,2113.0,831.0
Lee,#8,#8 Sovereign Grace,1994.0,2105.0,
Lee,1,,,2108.0,
Lee,#7,#7 Sda Church,1996.0,2101.0,832.0
Lee,#5,#5 Friendship Bapt.,1988.0,2107.0,830.0
Lee,#2,#2 Smithville,1989.0,2112.0,827.0
Lee,99999,Absentee (outside US),,2106.0,
Lee,#1,#1 Chokee,1987.0,2110.0,825.0
Lee,#10,#10 Redbone,1990.0,2102.0,826.0
Lee,2,,,2111.0,
Lee,#3,#3 Cjc,1992.0,2104.0,
Lee,Cjc,Cjc,,,828.0
Liberty,12,Memorial Dr. East,2004.0,2117.0,1524.0
Liberty,2,Hinesville,2007.0,2118.0,1527.0
Liberty,9,Hinesville Lodge 271,2006.0,2123.0,1533.0
Liberty,7,Gum Branch,2003.0,2119.0,1532.0
Liberty,5,Fleming West,2008.0,2124.0,1530.0
Liberty,6,Fleming East,1998.0,2125.0,1531.0
Liberty,99999,Absentee (outside US),,2120.0,
Liberty,1,Riceboro Youth Center,1999.0,2128.0,1521.0
Liberty,11,Lewis Frasier School,2001.0,2122.0,1523.0
Liberty,88888,Absentee (domestic),,2114.0,
Liberty,4,Walthourville,2009.0,2116.0,1529.0
Liberty,13,Button Gwinnett,1997.0,2121.0,1525.0
Liberty,14,Town Of Allenhurst,2002.0,2127.0,1526.0
Liberty,3,Liberty County Complex,2000.0,2115.0,1528.0
Liberty,10,Lyman Hall School,2005.0,2126.0,1522.0
Lincoln,88888,Absentee (domestic),,2133.0,
Lincoln,3-A,Faith Temple Of Lincoln,2016.0,2132.0,747.0
Lincoln,3-B,Tabernacle,2012.0,2130.0,748.0
Lincoln,1-A,Midway,2013.0,2136.0,744.0
Lincoln,2,Lincoln Center,2015.0,2131.0,746.0
Lincoln,1-B,Lincoln Club House,2014.0,2135.0,745.0
Lincoln,4-B,Martins Crossroad,2010.0,2129.0,750.0
Lincoln,4-A,Bethany Church,2011.0,2134.0,749.0
Long,99999,Absentee (outside US),,2141.0,
Long,88888,Absentee (domestic),,2145.0,
Long,4,North Ludowici,2022.0,2143.0,1671.0
Long,6,Alma Flournoy,2023.0,2138.0,1673.0
Long,3,South Ludowici,2021.0,2137.0,1670.0
Long,2,Rye Patch/oak Dale,2020.0,2144.0,1669.0
Long,7,Faith Baptist Annex,2018.0,2140.0,1674.0
Long,1,Beards Creek,2017.0,2142.0,1668.0
Long,5,Tibet,2019.0,2139.0,1672.0
Lowndes,6,Mildred,2031.0,2150.0,2046.0
Lowndes,7,Clyattville,2028.0,2155.0,2047.0
Lowndes,2,Vsu Uc # 2,,,2050.0
Lowndes,88888,Absentee (domestic),,2153.0,
Lowndes,8,Dasher,2026.0,2148.0,2048.0
Lowndes,99999,Absentee (outside US),,2152.0,
Lowndes,5,Rainwater,2030.0,2154.0,2045.0
Lowndes,4,Naylor,2032.0,2156.0,2044.0
Lowndes,1,Hahira Train Depot,2029.0,2146.0,2041.0
Lowndes,NA,Northgate Assembly,,,2052.0
Lowndes,JS,Jaycee Shack,,,2051.0
Lowndes,MC,Mt Calvary,,,2053.0
Lowndes,3,Northside,2025.0,2149.0,2043.0
Lowndes,2,Trinity,2027.0,2147.0,2042.0
Lowndes,9,S Lowndes,2024.0,2151.0,2049.0
Lumpkin,99999,Absentee (outside US),,2158.0,
Lumpkin,Dahlonega,Dahlonega,2033.0,2157.0,1220.0
Macon,#5,Montezuma #5,2036.0,2160.0,965.0
Macon,3,Marshallville,2037.0,2159.0,963.0
Macon,88888,Absentee (domestic),,2161.0,
Macon,#4,Montezuma #4,2038.0,2162.0,964.0
Macon,1,Ideal,2035.0,2163.0,961.0
Macon,2,Oglethorpe,2034.0,2164.0,962.0
Madison,Pittman,Pittman,2041.0,2176.0,1435.0
Madison,Paoli,Paoli,2046.0,2173.0,1434.0
Madison,Poc,Poc,2045.0,2172.0,1436.0
Madison,Comer,Comer,2050.0,2169.0,1427.0
Madison,Hul,Hul,2043.0,2165.0,1431.0
Madison,Ila,Ila,2044.0,2167.0,1432.0
Madison,Harrison,Harrison,2049.0,2166.0,1430.0
Madison,Danielsville,Danielsville,2042.0,2175.0,1428.0
Madison,Collins,Collins,2048.0,2171.0,1426.0
Madison,COB,Colbert,2039.0,2174.0,1425.0
Madison,Mil,Mil,2047.0,2170.0,1433.0
Madison,For,For,2040.0,2168.0,1429.0
Marion,99999,Absentee (outside US),,2182.0,
Marion,808,Tazewell,2055.0,2183.0,1294.0
Marion,339,Pineknot,2054.0,2180.0,1292.0
Marion,948,Brantley,2052.0,2177.0,1295.0
Marion,88888,Absentee (domestic),,2181.0,
Marion,807,Buena Vista,2051.0,2178.0,1293.0
Marion,955,Fort Perry,2053.0,2179.0,1296.0
Mcduffie,88888,Absentee (domestic),,2192.0,
Mcduffie,135,,2057.0,2191.0,1987.0
Mcduffie,134,,2058.0,2185.0,1986.0
Mcduffie,99999,Absentee (outside US),,2184.0,
Mcduffie,133b,,2064.0,2188.0,1985.0
Mcduffie,132,,2056.0,2194.0,1983.0
Mcduffie,133a,,2063.0,2190.0,1984.0
Mcduffie,137,,2062.0,2187.0,1989.0
Mcduffie,136,,2059.0,2189.0,1988.0
Mcduffie,131,,2061.0,2193.0,1982.0
Mcduffie,139,,2060.0,2186.0,1990.0
Mcintosh,88888,Absentee (domestic),,2198.0,
Mcintosh,99999,Absentee (outside US),,2202.0,
Mcintosh,271,North Darien,2065.0,2201.0,1147.0
Mcintosh,1312,Sapelo Island,2068.0,2197.0,1142.0
Mcintosh,1771,Darien,2067.0,2199.0,1145.0
Mcintosh,22,South Newport,2066.0,2196.0,1146.0
Mcintosh,1515,Crescent,2070.0,2200.0,1144.0
Mcintosh,1480,Townsend,2069.0,2195.0,1143.0
Meriwether,Woodbury,Woodbury,,,786.0
Meriwether,1,Chalybeate,2080.0,2203.0,777.0
Meriwether,14,,2082.0,2211.0,790.0
Meriwether,12,Third-Durand,2079.0,2207.0,
Meriwether,13,Raleigh,2073.0,2204.0,789.0
Meriwether,3,Gill II,2081.0,2212.0,779.0
Meriwether,11,D-Warm Springs,2071.0,2206.0,787.0
Meriwether,4,H-Odessadale,2084.0,2209.0,780.0
Meriwether,2,Gill I,2083.0,2213.0,778.0
Meriwether,9,Middle H-Gay,2078.0,2208.0,
Meriwether,8,Upper H -Alvaton,2075.0,2210.0,
Meriwether,7,Luthersville,2076.0,2216.0,783.0
Meriwether,Alvaton,Alvaton,,,784.0
Meriwether,6,Lone Oak,2074.0,2214.0,782.0
Meriwether,10,Lower H-Woodbury,2072.0,2205.0,
Meriwether,5,H-Greenville,2077.0,2215.0,781.0
Meriwether,Durand,Durand,,,788.0
Meriwether,Gay,Gay,,,785.0
Miller,88888,Absentee (domestic),,2218.0,
Miller,1,Colquitt-Miller,2085.0,2217.0,1534.0
Mitchell,Baconton,Baconton,2095.0,2223.0,807.0
Mitchell,CN,Camilla North,2090.0,2219.0,809.0
Mitchell,Pelham,Pelham,2086.0,2230.0,816.0
Mitchell,PC,Pebble City,2092.0,2220.0,815.0
Mitchell,LS,Lester,2087.0,2224.0,814.0
Mitchell,88888,Absentee (domestic),,2221.0,
Mitchell,CT,Cotton,2088.0,2226.0,811.0
Mitchell,CS,Camilla South,2096.0,2225.0,810.0
Mitchell,HF,Hopeful,2091.0,2229.0,812.0
Mitchell,Hinsonton,Hinsonton,2094.0,2228.0,813.0
Mitchell,BV,Branchville,2089.0,2227.0,808.0
Mitchell,SC,Sale City,2093.0,2222.0,817.0
Monroe,8,Evers,2099.0,2242.0,1240.0
Monroe,10,High Falls,2102.0,2241.0,1242.0
Monroe,7,Dillards,2097.0,2243.0,1239.0
Monroe,5,,2103.0,2234.0,1237.0
Monroe,88888,Absentee (domestic),,2245.0,
Monroe,12,Middlebrooks,2101.0,2238.0,1244.0
Monroe,3,Burgays,2107.0,2233.0,1235.0
Monroe,2,Brantleys,2106.0,2236.0,1234.0
Monroe,6,Culloden,2098.0,2237.0,1238.0
Monroe,1,Bentons,2110.0,2240.0,1233.0
Monroe,9,Forsyth,2100.0,2244.0,1241.0
Monroe,14,Russellville,2104.0,2232.0,1246.0
Monroe,13,Proctors,2108.0,2239.0,1245.0
Monroe,4,Cabaniss,2105.0,2235.0,1236.0
Monroe,11,Kelseys,2109.0,2231.0,1243.0
Montgomery,4,Kibbee,2117.0,2246.0,688.0
Montgomery,6,Tarrytown,2114.0,2249.0,690.0
Montgomery,7,Uvalda,2112.0,2252.0,691.0
Montgomery,2,Alston,2115.0,2247.0,686.0
Montgomery,1,Ailey,2116.0,2251.0,685.0
Montgomery,3,Higgston,2113.0,2250.0,687.0
Montgomery,5,Mount Vernon,2111.0,2248.0,689.0
Morgan,3,3. Beth/springfield,2123.0,2260.0,2033.0
Morgan,5,5. Clacks Chapel,2120.0,2258.0,2035.0
Morgan,99999,Absentee (outside US),,2257.0,
Morgan,4,4. Central Morgan,2118.0,2254.0,2034.0
Morgan,1,1. Northeast Morgan,2122.0,2259.0,2031.0
Morgan,6,6. West Morgan,2124.0,2261.0,2036.0
Morgan,7,7. North Morgan,2119.0,2256.0,2037.0
Morgan,88888,Absentee (domestic),,2255.0,
Morgan,2,2. East Morgan,2121.0,2253.0,2032.0
Murray,874,North,2129.0,2267.0,1934.0
Murray,1895,Spring Place,2127.0,2264.0,1931.0
Murray,872,Carters-Doolittle,2126.0,2270.0,1933.0
Murray,824,,2128.0,2269.0,1932.0
Murray,1039,Shuck Pen,2130.0,2265.0,1929.0
Murray,1291,Southwest,2131.0,2262.0,1930.0
Murray,88888,Absentee (domestic),,2263.0,
Murray,Ni,Ni,,2266.0,
Murray,1013,Mcdonald,2125.0,2268.0,1928.0
Muscogee,127,Psalmond/mathews,2134.0,2293.0,1203.0
Muscogee,126,Edgewood Baptist,2157.0,2280.0,1202.0
Muscogee,121,Salvation Army,2138.0,2281.0,1198.0
Muscogee,125,Marianna Gallops,2146.0,2275.0,1201.0
Muscogee,106,Cornerstone,2143.0,2272.0,1184.0
Muscogee,110,Cusseta Rd,2156.0,2287.0,1188.0
Muscogee,88888,Absentee (domestic),,2295.0,
Muscogee,103,St John/belvedere,2153.0,2276.0,1181.0
Muscogee,122,First African,2137.0,2291.0,1199.0
Muscogee,124,Epworth Umc,2149.0,2278.0,1200.0
Muscogee,108,St Mark/heiferhorn,2148.0,2297.0,1186.0
Muscogee,104,Britt David,2154.0,2286.0,1182.0
Muscogee,Canaan,Canaan,,,1192.0
Muscogee,105,St. Peter,2144.0,2283.0,1183.0
Muscogee,112,Our Lady Of Lourdes,2136.0,2289.0,1189.0
Muscogee,HV,Holsey/buena Vista,,,1193.0
Muscogee,109,Wynnbrook,2135.0,2290.0,1187.0
Muscogee,116,Rothschild,2132.0,2288.0,
Muscogee,120,St Andrews/midland,2141.0,2271.0,1197.0
Muscogee,FBMR(V,Fort Benning Military Reservation (no Vot,2133.0,,
Muscogee,102,Carver/mack,2151.0,2273.0,1180.0
Muscogee,107,Columbus Tech,2140.0,2274.0,1185.0
Muscogee,115,Fort/waddell,2152.0,2294.0,
Muscogee,117,Gentian/reese @lds,2150.0,2285.0,1194.0
Muscogee,114,Faith Tabernacle,2147.0,2279.0,1191.0
Muscogee,99999,Absentee (outside US),,2277.0,
Muscogee,118,St Paul/clubview,2142.0,2284.0,1195.0
Muscogee,119,Moon/morningside,2139.0,2292.0,1196.0
Muscogee,113,Mt Pilgrim,2145.0,2282.0,1190.0
Muscogee,101,Wynnton/britt,2155.0,2296.0,1179.0
Newton,14,Leguinn,2176.0,2309.0,1104.0
Newton,8,Cedar Shoals,2171.0,2305.0,1099.0
Newton,418,,,2311.0,
Newton,25,,2173.0,2304.0,1113.0
Newton,12,Gum Creek,2168.0,2303.0,1102.0
Newton,10,Downs,2178.0,2320.0,1101.0
Newton,15,Mansfield,2177.0,2306.0,1105.0
Newton,9,Livingston,2160.0,2299.0,1100.0
Newton,6,Brewers,2167.0,2298.0,1097.0
Newton,4,Alcovy,2169.0,2319.0,1095.0
Newton,1,City Pond,2162.0,2318.0,1092.0
Newton,19,Buck Creek,2172.0,2314.0,1109.0
Newton,17,Oxford,2163.0,2317.0,1107.0
Newton,16,Newborn,2166.0,2302.0,1106.0
Newton,20,Stansells,2165.0,2310.0,1110.0
Newton,2,,2164.0,2316.0,1093.0
Newton,13,Beaverdam,2159.0,2315.0,1103.0
Newton,5,Covington Mills,2179.0,2307.0,1096.0
Newton,23,Fairview,2174.0,2300.0,1111.0
Newton,24,Crowell,2161.0,2301.0,1112.0
Newton,7,Brick Store,2175.0,2308.0,1098.0
Newton,3,Almon,2158.0,2312.0,1094.0
Newton,18,Rocky Plains,2170.0,2313.0,1108.0
Newton,99999,Absentee (outside US),,2321.0,
Oconee,2,Colham Ferry,2183.0,2327.0,1300.0
Oconee,13,City Hall,2190.0,2329.0,1299.0
Oconee,1,Annex,2192.0,2326.0,
Oconee,7,North Oconee,2189.0,2330.0,1305.0
Oconee,12,Civic Center,2187.0,2323.0,1310.0
Oconee,6,High Shoals,2184.0,2328.0,1304.0
Oconee,10,Malcom Bridge,2188.0,2331.0,
Oconee,MH,Marswood Hall,,,1308.0
Oconee,4,Farmington,2186.0,2325.0,1302.0
Oconee,3,Antioch,2185.0,2332.0,1301.0
Oconee,5,Bishop,2182.0,2333.0,1303.0
Oconee,9,Bogart,2181.0,2324.0,1307.0
Oconee,11,Athens Academy,2191.0,2334.0,1309.0
Oconee,8,Dark Corner,2180.0,2322.0,1306.0
Oglethorpe,LX,Lexington,2193.0,2335.0,2040.0
Oglethorpe,Crawford,Crawford,2195.0,2337.0,2039.0
Oglethorpe,BV,Beaverdam,2194.0,2336.0,2038.0
Paulding,003C,Moses Middle School,2204.0,2344.0,
Paulding,CL,Crossroads Library,,,1700.0
Paulding,PMBC,Picketts Mill Baptist Church,,,1715.0
Paulding,006C,Sara Ragsdale Elem Sc,2197.0,2340.0,
Paulding,002B,Burnt Hickory Park,2203.0,2350.0,1699.0
Paulding,PSC,Paulding Sr Center,,,1703.0
Paulding,BBC,Beulahland Baptist Church,,,1713.0
Paulding,008B,Hiram High School,2205.0,2339.0,
Paulding,MRP,Mulberry Rock Park,,,1712.0
Paulding,009C,Taylor Farm Park,2199.0,2341.0,1716.0
Paulding,007B,Paulding County Airport,2202.0,2349.0,1714.0
Paulding,WOP,White Oak Park,,,1711.0
Paulding,PSBC,Poplar Sprgs Bapt Church,,,1708.0
Paulding,DWIC,D Wright Innovation Ctr,,,1709.0
Paulding,004B,West Ridge Church,2206.0,2343.0,1706.0
Paulding,88888,Absentee (domestic),,2345.0,
Paulding,LBC,Legacy Bapt Church,,,1704.0
Paulding,005B,Watson Govt Complex,2200.0,2338.0,1705.0
Paulding,012C,Carl Scoggins Middle School,2196.0,2351.0,
Paulding,EP,Events Place,,,1707.0
Paulding,011B,Nebo Elem School,2201.0,2347.0,1710.0
Paulding,010C,Dobbins Middle School,2198.0,2342.0,1717.0
Paulding,RE,Russom Elementary,,,1702.0
Paulding,001C,Shelton Elem School,2207.0,2346.0,1701.0
Paulding,99999,Absentee (outside US),,2348.0,
Peach,P1,Powersville,2214.0,2356.0,2615.0
Peach,99999,Absentee (outside US),,2353.0,
Peach,B2,Byron #2,2213.0,2359.0,2610.0
Peach,C1,Claude,2209.0,2358.0,2611.0
Peach,B1,Byron #1,2211.0,2360.0,2609.0
Peach,F3,Fort Valley #3,2208.0,2357.0,2614.0
Peach,F2,Fort Valley #2,2210.0,2354.0,2613.0
Peach,F1,Fort Valley #1,2212.0,2352.0,2612.0
Peach,88888,Absentee (domestic),,2355.0,
Pickens,7,Talking Rock,2219.0,2363.0,2625.0
Pickens,2,,2217.0,2364.0,2620.0
Pickens,6,Nelson,2218.0,2366.0,2624.0
Pickens,4,Jerusalem,2220.0,2368.0,2622.0
Pickens,11,Appalachian,2226.0,2369.0,2618.0
Pickens,10,Sharptop,2215.0,2361.0,2617.0
Pickens,1,Yellow Creek,2216.0,2372.0,2616.0
Pickens,8,Jasper,2222.0,2362.0,2626.0
Pickens,12,Refuge,2223.0,2370.0,2619.0
Pickens,3,Hinton,2224.0,2365.0,2621.0
Pickens,9,,2221.0,2371.0,2627.0
Pickens,5,Ludville,2225.0,2367.0,2623.0
Pierce,3A,St Johns-Blackshear,2228.0,2373.0,738.0
Pierce,3B,Otter Creek,2227.0,2377.0,739.0
Pierce,4B,Mershon,2229.0,2380.0,741.0
Pierce,99999,Absentee (outside US),,2374.0,
Pierce,4C,Alabaha,2232.0,2375.0,742.0
Pierce,88888,Absentee (domestic),,2379.0,
Pierce,2,Blackshear,2234.0,2381.0,737.0
Pierce,1,Hacklebarney-Cason,2231.0,2376.0,736.0
Pierce,4A,Patterson,2230.0,2378.0,740.0
Pierce,4D,Sunset-Sweat,2233.0,2382.0,743.0
Pike,7,Williamson,2239.0,2387.0,57.0
Pike,1,Concord,2237.0,2391.0,51.0
Pike,88888,Absentee (domestic),,2386.0,
Pike,2,Hollonville,2238.0,2389.0,52.0
Pike,6,Lifsey Springs,2240.0,2388.0,56.0
Pike,5,Second District,2241.0,2390.0,55.0
Pike,4,Molena,2236.0,2385.0,54.0
Pike,3,Meansville,2235.0,2383.0,53.0
Pike,8,Zebulon,2242.0,2384.0,58.0
Polk,88888,Absentee (domestic),,2396.0,
Polk,99999,Absentee (outside US),,2398.0,
Polk,1,Aragon,2245.0,2394.0,2589.0
Polk,4,Fish Creek,2244.0,2392.0,2592.0
Polk,5,Lake Creek,2248.0,2395.0,2593.0
Polk,6,Rockmart,2243.0,2399.0,2594.0
Polk,3,Cedartown,2249.0,2397.0,2591.0
Polk,7,Youngs Grove,2246.0,2393.0,2595.0
Polk,2,Blooming Grove,2247.0,2400.0,2590.0
Pulaski,CA,Courthouse Annex,2250.0,2402.0,1114.0
Pulaski,88888,Absentee (domestic),,2401.0,
Putnam,104,,2253.0,2406.0,1861.0
Putnam,105,,2255.0,2404.0,1862.0
Putnam,107,,2251.0,2403.0,1864.0
Putnam,101,,2252.0,2405.0,1860.0
Putnam,106,,2254.0,2407.0,1863.0
Quitman,Morris,Morris,2257.0,2409.0,806.0
Quitman,Georgetown,Georgetown,2256.0,2408.0,805.0
Quitman,88888,Absentee (domestic),,2410.0,
Rabun,RC,Rabun County,2258.0,2411.0,2124.0
Randolph,718A,Cuthbert-Courthouse,2262.0,2417.0,1678.0
Randolph,718B,Cuthbert,2267.0,2419.0,1679.0
Randolph,934,Springvale,2260.0,2414.0,
Randolph,334,Shellman,2261.0,2420.0,1676.0
Randolph,947,Fountain Bridge,2259.0,2412.0,
Randolph,566,Benevolence,2264.0,2418.0,1677.0
Randolph,131,Coleman,2265.0,2413.0,1675.0
Randolph,954,Springvale,2266.0,2415.0,1680.0
Randolph,998,H District,2263.0,2416.0,
Richmond,101,,2325.0,2448.0,843.0
Richmond,302,,2327.0,2453.0,864.0
Richmond,301,,2289.0,2452.0,863.0
Richmond,88888,Absentee (domestic),,2422.0,
Richmond,210,,2320.0,2440.0,862.0
Richmond,99999,Absentee (outside US),,2444.0,
Richmond,201,,2319.0,2441.0,855.0
Richmond,202,,2291.0,2430.0,857.0
Richmond,203,,2316.0,2421.0,858.0
Richmond,204,,2307.0,2433.0,859.0
